Ticker,YahooTicker,Nom,Zone,AnneeFiscale,DateRapport,Sector,Industry,Country,Beta,MarketCapitalizationBN,SharesOutstandingMn,PER_calcule,ROE_calcule,ROA_calcule,DebtToEquity_calcule,EPS,EOD_Close_Price,NetIncomeBN,TotalRevenueBN,TotalEquityBN,TotalAssetsBN,TotalDebtBN,Dividendes_Annuels,Annual_Volume_Traded_BN,%MargeNette,%PayOut,Croissance de l'EPS (en %)
FERG,FERG,Ferguson Plc.,Eurostoxx,2023,2023-07-31,Industrials,Industrial Distribution,United States,1.129,31.80309944996875,204.380992,17.00622225068306,0.3750248163589438,0.1181067900462673,0.1653297977535698,9.15,155.60693359375,1.889,29.734,5.037,15.994,5.258,3.04,0.3123442,6.352996569583641,33.224043715846996,-6.153846153846154
FERG,FERG,Ferguson Plc.,Eurostoxx,2024,2024-07-31,Industrials,Industrial Distribution,United States,1.129,43.895254293631844,201.399008,25.491425809804458,0.3089387464387464,0.1046946657011827,0.1256855687199057,8.55,217.95169067382807,1.735,29.635,5.616,16.572,5.517,3.2,0.3323694,5.8545638603003205,37.42690058479532,-6.5573770491803245
FGR,FGR.PA,Eiffage,Eurostoxx,2021,2021-12-31,Industrials,Engineering & Construction,France,0.684,7.5751004713516235,96.8434,10.11902980631721,0.1371584699453552,0.0223468660968661,2.022547431277341,7.73,78.22010040283203,0.753,19.208,5.49,33.696,15.321,3.0,0.067923348,3.920241566014161,38.809831824062094,
FGR,FGR.PA,Eiffage,Eurostoxx,2022,2022-12-31,Industrials,Engineering & Construction,France,0.684,7.925999618701172,95.336896,8.78823988029367,0.1450777202072538,0.0247541164769587,2.010598128518636,9.46,83.13674926757812,0.896,20.884,6.176,36.196,15.936,3.1,0.058130501,4.290365830300709,32.76955602536998,22.38033635187582
FGR,FGR.PA,Eiffage,Eurostoxx,2023,2023-12-31,Industrials,Engineering & Construction,France,0.684,8.685670832981872,96.4542,8.455369976204885,0.1569326103795507,0.0267812293456708,1.8401572322207016,10.65,90.04969024658203,1.013,22.389,6.455,37.825,15.983,3.6,0.048972248,4.524543302514628,33.80281690140845,12.579281183932345
FGR,FGR.PA,Eiffage,Eurostoxx,2024,2024-12-31,Industrials,Engineering & Construction,France,0.684,7.797400769288818,95.559904,7.371002031858698,0.154933769906236,0.0258267794675862,2.1416110950422618,11.07,81.59699249267578,1.041,24.041,6.719,40.307,16.699,4.1,0.059008754,4.330102741150534,37.03703703703704,3.9436619718309807
FHZN,FHZN.SW,Flughafen Zurich AG.,Eurostoxx,2022,2022-12-31,Industrials,Airports & Air Services,Switzerland,0.653,4.21134793196106,30.701,20.35207550320498,0.0772676371780515,0.0396871045668929,0.4548187494705699,6.74,137.17298889160156,0.207,1.0235,2.679,5.2158,1.9154,0.0,0.011989368,20.224719101123593,0.0,
FHZN,FHZN.SW,Flughafen Zurich AG.,Eurostoxx,2023,2023-12-31,Industrials,Airports & Air Services,Switzerland,0.653,5.040964036743164,30.701,16.568661409718718,0.1085072231139646,0.0595781350986114,0.3106747020182704,9.91,164.1954345703125,0.3042,1.2363,2.8035,5.1059,1.5661,3.5,0.011506894,24.60567823343849,35.317860746720484,47.03264094955488
FHZN,FHZN.SW,Flughafen Zurich AG.,Eurostoxx,2024,2024-12-31,Industrials,Airports & Air Services,Switzerland,0.653,6.519878403704834,30.8386,19.870244650016154,0.1101372079695243,0.062796732340221,0.2269674230671423,10.64,211.41940307617188,0.3267,1.3264,2.9663,5.2025,1.4798,5.3,0.01130509,24.63057901085645,49.81203007518796,7.366296670030281
FLS,FLS,F.L.Smidth & Co. AS,Eurostoxx,2021,2021-12-31,Industrials,Specialty Industrial Machinery,United States,1.312,3.686038916664124,130.268,29.170940831764455,0.0698041754257423,0.0265168740873238,0.4075491425791927,0.97,28.295812606811523,0.125949,3.54106,1.804319,4.749768,1.502242,0.8,0.2302246,3.556816320536789,82.47422680412372,
FLS,FLS,F.L.Smidth & Co. AS,Eurostoxx,2022,2022-12-31,Industrials,Specialty Industrial Machinery,United States,1.312,3.869176745361328,130.696,20.55861155192057,0.1033916294473458,0.0393870623387217,0.3776539807213028,1.44,29.604400634765625,0.188689,3.61512,1.824993,4.790634,1.46121,0.8,0.3067473,5.219439465356613,55.55555555555556,48.453608247422686
FLS,FLS,F.L.Smidth & Co. AS,Eurostoxx,2023,2023-12-31,Industrials,Specialty Industrial Machinery,United States,1.312,5.164546987842559,131.209,27.719172625474528,0.0964531790713289,0.0365537818776096,0.2719690620119146,1.42,39.36122512817383,0.186743,4.320577,1.9361,5.108719,1.404597,0.8,0.2275459,4.322177338813774,56.33802816901409,-1.388888888888895
FLS,FLS,F.L.Smidth & Co. AS,Eurostoxx,2024,2024-12-31,Industrials,Specialty Industrial Machinery,United States,1.312,7.465487908081054,131.376,26.430397920830305,0.1408397317281518,0.0514030541986368,0.2260519366956929,2.15,56.82535552978516,0.282759,4.557806,2.007665,5.500821,1.687588,0.84,0.2775328,6.203840180999366,39.06976744186046,51.40845070422535
FME,FME.DE,Fresenius Medical Care AG & Co. KGaA,Eurostoxx,2021,2021-12-31,Healthcare,Medical Care Facilities,Germany,0.952,14.99024390442578,292.993984,15.456885945760952,0.0763307790990679,0.0282049776413454,0.888587876549981,3.31,51.16229248046875,0.969308,17.618685,12.698783,34.366558,13.320149,1.34,0.163608443,5.501591066529652,40.483383685800604,
FME,FME.DE,Fresenius Medical Care AG & Co. KGaA,Eurostoxx,2022,2022-12-31,Healthcare,Medical Care Facilities,Germany,0.952,8.213385094096436,293.412992,12.170684648596724,0.0481366212102789,0.018834336099057,1.60619840039916,2.3,27.99257469177246,0.673405,19.398017,13.989453,35.754114,13.192326,1.35,0.177443579,3.4715146398727255,58.69565217391305,-30.513595166163142
FME,FME.DE,Fresenius Medical Care AG & Co. KGaA,Eurostoxx,2023,2023-12-31,Healthcare,Medical Care Facilities,Germany,0.952,10.745514724780271,293.878016,21.50855344884536,0.036636375764018,0.0147067439933641,1.1214364605736846,1.7,36.56454086303711,0.498997,19.453617,13.620261,33.929808,12.050412,1.12,0.145782604,2.565060266170553,65.88235294117648,-26.086956521739125
FME,FME.DE,Fresenius Medical Care AG & Co. KGaA,Eurostoxx,2024,2024-12-31,Healthcare,Medical Care Facilities,Germany,0.952,12.455593347862791,294.211008,23.13419613030439,0.0369025949395615,0.0160252553589092,0.881443998160379,1.83,42.33557891845703,0.537913,19.335909,14.576563,33.566579,10.978908,1.19,0.103177971,2.7819379993979076,65.02732240437157,7.647058823529429
FNTN,FNTN.DE,Freenet AG,Eurostoxx,2021,2021-12-31,Communication Services,Telecom Services,Germany,0.295,2.321578506500244,128.061,11.190551004292052,0.1206055626559552,0.0501380797864602,0.4868631393835146,1.62,18.128692626953125,0.198167,2.55632,1.6431,3.952425,1.130291,1.65,0.150544188,7.752041997871942,101.85185185185183,
FNTN,FNTN.DE,Freenet AG,Eurostoxx,2022,2022-12-31,Communication Services,Telecom Services,Germany,0.295,1.8744990628967284,110.392,25.343863643817045,0.0537736488777378,0.0218535563700498,0.49506559825425,0.67,16.980388641357422,0.0793,2.5567,1.4747,3.6287,0.928,1.57,0.111868694,3.1016544764735787,234.32835820895522,-58.64197530864197
FNTN,FNTN.DE,Freenet AG,Eurostoxx,2023,2023-12-31,Communication Services,Telecom Services,Germany,0.295,2.6961600365715026,118.994,17.036052216264537,0.1093988615854505,0.0461169310001755,0.2885956283920925,1.33,22.65794944763184,0.1576,2.3853,1.4406,3.4174,0.7781,1.68,0.074815306,6.6071353708128955,126.3157894736842,98.50746268656717
FNTN,FNTN.DE,Freenet AG,Eurostoxx,2024,2024-12-31,Communication Services,Telecom Services,Germany,0.295,3.1711774842357636,119.945,12.710863810319166,0.1657265645984421,0.0738479952124476,0.2198237101093688,2.08,26.438596725463867,0.2468,2.4777,1.4892,3.342,0.6971,1.77,0.069494409,9.96085078903822,85.09615384615384,56.39097744360902
FORTUM,FORTUM.HE,Fortum Oyj,Eurostoxx,2021,2021-12-31,Utilities,Utilities - Renewable,Finland,0.238,17.050600051668944,888.294016,23.12622989516661,0.0609183084659137,0.0049378261537741,1.0099351311870384,0.83,19.19477081298828,0.739,6.422,12.131,149.661,17.22,1.12,0.348045076,11.507318592338835,134.93975903614458,
FORTUM,FORTUM.HE,Fortum Oyj,Eurostoxx,2024,2024-12-31,Utilities,Utilities - Renewable,Finland,0.238,11.414860084396363,897.264,9.786040232731745,0.1282785981926383,0.0672560235742763,0.4228698349617362,1.3,12.72185230255127,1.164,5.8,9.074,17.307,4.827,1.15,0.432668967,20.068965517241377,88.46153846153845,56.6265060240964
FPE3,FPE3.DE,Fuchs SE - Preference Share,Eurostoxx,2021,2021-12-31,Basic Materials,Specialty Chemicals,Germany,0.825,4.301530858093262,123.016,19.21277308202052,0.1443240159726183,0.1094764171354392,0.0113912933828679,1.82,34.967247009277344,0.253,2.871,1.753,2.311,0.049,0.99,0.030750065,8.812260536398467,54.395604395604394,
FPE3,FPE3.DE,Fuchs SE - Preference Share,Eurostoxx,2022,2022-12-31,Basic Materials,Specialty Chemicals,Germany,0.825,3.735005866073608,123.016,16.236337875937394,0.1409140369967355,0.1026555687673404,0.047924958197769,1.87,30.36195182800293,0.259,3.412,1.838,2.523,0.179,1.03,0.042867841,7.590855803048066,55.080213903743314,2.7472527472527597
FPE3,FPE3.DE,Fuchs SE - Preference Share,Eurostoxx,2023,2023-12-31,Basic Materials,Specialty Chemicals,Germany,0.825,4.686566992713928,121.858,18.490022879380447,0.1566666666666666,0.1163846471316549,0.0134426756510563,2.08,38.45924758911133,0.282,3.541,1.8,2.423,0.063,1.07,0.025750918,7.963852019203614,51.4423076923077,11.229946524064172
FPE3,FPE3.DE,Fuchs SE - Preference Share,Eurostoxx,2024,2024-12-31,Basic Materials,Specialty Chemicals,Germany,0.825,4.73303438703537,116.405,17.755485101558236,0.1591987348444913,0.1157088122605363,0.0236634663603518,2.29,40.66006088256836,0.302,3.525,1.897,2.61,0.112,1.11,0.019301682,8.567375886524822,48.47161572052402,10.096153846153854
FR,FR.PA,Valeo S.A.,Eurostoxx,2021,2021-12-31,Consumer Cyclical,Auto Parts,France,1.226,5.699276587005615,241.678,32.30425690951413,0.047361299052774,0.0092912131669763,1.0315344255100998,0.73,23.582107543945312,0.175,17.262,3.695,18.835,5.879,0.3,0.23577199,1.013787510137875,41.0958904109589,
FR,FR.PA,Valeo S.A.,Eurostoxx,2022,2022-12-31,Consumer Cyclical,Auto Parts,France,1.226,3.919329400138855,243.502,16.9428172864412,0.0601779173207744,0.0104407826047482,1.8732796482326504,0.95,16.09567642211914,0.23,20.037,3.822,22.029,7.342,0.35,0.30756019,1.147876428607077,36.84210526315789,30.136986301369852
FR,FR.PA,Valeo S.A.,Eurostoxx,2023,2023-12-31,Consumer Cyclical,Auto Parts,France,1.226,3.1789715621948242,243.904,14.322747241009722,0.0618181818181818,0.0101581173009744,2.2243042637091235,0.91,13.033699989318848,0.221,22.044,3.575,21.756,7.071,0.38,0.29883507,1.0025403737978589,41.75824175824176,-4.210526315789465
FR,FR.PA,Valeo S.A.,Eurostoxx,2024,2024-12-31,Consumer Cyclical,Auto Parts,France,1.226,2.1563575847663268,242.911008,13.24947841131865,0.0435600968002151,0.0074799150429402,3.2633734078768586,0.67,8.877150535583496,0.162,21.492,3.719,21.658,7.037,0.4,0.334251377,0.7537688442211055,59.70149253731343,-26.37362637362637
FRA,FRA.DE,Fraport AG,Eurostoxx,2022,2022-12-31,Industrials,Airports & Air Services,Germany,1.074,3.703043312853516,92.391296,28.027973308429853,0.0338670895789635,0.0075194802244485,0.0671879799883512,1.43,40.08000183105469,0.1324,3.1944,3.9094,17.6076,0.2488,0.0,0.049393108,4.144753318307037,0.0,
FRA,FRA.DE,Fraport AG,Eurostoxx,2023,2023-12-31,Industrials,Airports & Air Services,Germany,1.074,5.083239220191955,92.8276,12.854459699890423,0.0910459165952717,0.0208142544823168,0.0369646187914218,4.26,54.7599983215332,0.3932,4.0005,4.3187,18.8909,0.1879,0.0,0.037468846,9.828771403574555,0.0,197.90209790209792
FRA,FRA.DE,Fraport AG,Eurostoxx,2024,2024-12-31,Industrials,Airports & Air Services,Germany,1.074,5.525145281808899,92.548496,12.2336067137171,0.0933189744439382,0.0222487754779586,0.0288680191858739,4.88,59.70000076293945,0.4506,4.427,4.8286,20.2528,0.1595,0.0,0.036707884,10.17845041789022,0.0,14.553990610328649
FRE,FRE.DE,Fresenius SE & Co. KGaA,Eurostoxx,2021,2021-12-31,Healthcare,Medical Care Facilities,Germany,0.921,21.60249634623437,663.742976,9.983582291866371,0.0956942836088009,0.0252633334259748,1.2570306489015333,3.26,32.546478271484375,1.818,37.52,18.998,71.962,27.155,0.878388,0.357688751,4.845415778251598,26.944417177914108,
FRE,FRE.DE,Fresenius SE & Co. KGaA,Eurostoxx,2022,2022-12-31,Healthcare,Medical Care Facilities,Germany,0.921,14.067183565478759,563.236992,10.235902911326924,0.0672054861621356,0.017958115183246,1.9736004631468047,2.44,24.97560310363769,1.372,21.532,20.415,76.4,27.763,0.92,0.388784201,6.371911573472041,37.704918032786885,-25.153374233128833
FRE,FRE.DE,Fresenius SE & Co. KGaA,Eurostoxx,2024,2024-12-31,Healthcare,Medical Care Facilities,Germany,0.921,18.442183589942626,563.742016,38.94508452642532,0.0241019342953638,0.0108151549942594,0.7361926495192339,0.84,32.713871002197266,0.471,21.833,19.542,43.55,13.577,0.0,0.249323308,2.1572848440434207,0.0,-65.57377049180329
FRVIA,FRVIA.PA,Forvia SE,Eurostoxx,2023,2023-12-31,Consumer Cyclical,Auto Parts,France,1.683,3.947006654193878,198.942,17.55751044349333,0.0492748480950902,0.0072887827535984,2.8406083349484184,1.13,19.83998680114746,0.2222,27.2479,4.5094,30.4852,11.2119,0.0,0.266997407,0.8154756880346743,0.0,
FTI,FTI,TechnipFMC plc,Eurostoxx,2024,2024-12-31,Energy,Oil & Gas Equipment & Services,United States,0.676,12.238183009214785,425.415008,14.677363999035894,0.2724481220505527,0.0854071251975844,0.1463779385102477,1.96,28.76763343811035,0.8429,9.0833,3.0938,9.8692,1.7914,0.2,0.9974932,9.279667081347087,10.204081632653061,
G,G.MI,Generali,Eurostoxx,2021,2021-12-31,Financial Services,Insurance - Diversified,Italy,0.669,23.808100820055664,1574.759936,8.35279496335193,0.0971407124334652,0.0048564970787666,0.6960656007487982,1.81,15.118558883666992,2.847,93.943,29.308,586.225,16.572,1.47,1.232796025,3.030561084913192,81.21546961325966,
G,G.MI,Generali,Eurostoxx,2022,2022-12-31,Financial Services,Insurance - Diversified,Italy,0.669,22.58805053818396,1576.530048,10.08993001051352,0.0838649155722326,0.0044412561899387,1.603679783643354,1.42,14.3277006149292,2.235,33.057,26.65,503.236,36.224,1.07,1.26193284,6.761049097014247,75.35211267605635,-21.546961325966862
G,G.MI,Generali,Eurostoxx,2023,2023-12-31,Financial Services,Insurance - Diversified,Italy,0.669,27.161489627873046,1542.349952,7.248841336840665,0.1293451620697987,0.0073671234007915,1.3012909263904675,2.429417,17.610458374023438,3.747,66.939,28.969,508.611,35.345,1.16,0.826279546,5.59763366647246,47.74808112398983,71.08570422535212
G,G.MI,Generali,Eurostoxx,2024,2024-12-31,Financial Services,Insurance - Diversified,Italy,0.669,40.297811918317386,1522.540032,10.814060692187484,0.1225443417025897,0.0069136187521697,0.9316386724941464,2.447507,26.46748924255371,3.724,58.527,30.389,538.647,37.543,1.28,0.793457923,6.362875254156202,52.29811395840748,0.7446230927008468
G1A,G1A.DE,GEA Group AG,Eurostoxx,2021,2021-12-31,Industrials,Specialty Industrial Machinery,Germany,0.844,7.8034582665014645,179.483008,25.57495341581457,0.1470155516395172,0.0519500726120294,0.0549153958879469,1.7,43.477420806884766,0.305174,4.702905,2.075794,5.874371,0.42853,0.85,0.085695128,6.489053042746982,50.0,
G1A,G1A.DE,GEA Group AG,Eurostoxx,2022,2022-12-31,Industrials,Specialty Industrial Machinery,Germany,0.844,6.265699764846802,177.322,15.497873540510213,0.1760249485974526,0.067797543358727,0.0594300738904147,2.28,35.33515167236328,0.40143,5.164714,2.280529,5.921011,0.372371,0.9,0.090235458,7.772550425831905,39.47368421052632,34.11764705882352
G1A,G1A.DE,GEA Group AG,Eurostoxx,2023,2023-12-31,Industrials,Specialty Industrial Machinery,Germany,0.844,6.206898920654297,175.072,15.549740038420026,0.1638357842063747,0.0659638627567391,0.0413560786604433,2.28,35.453407287597656,0.392765,5.373491,2.397309,5.954245,0.256693,0.95,0.081600979,7.309307859639107,41.66666666666667,0.0
G1A,G1A.DE,GEA Group AG,Eurostoxx,2024,2024-12-31,Industrials,Specialty Industrial Machinery,Germany,0.844,7.881323060634887,166.240992,20.612618819527004,0.1588625719907465,0.0638316425363033,0.0374018420171516,2.3,47.40902328491211,0.385043,5.422129,2.423749,6.032165,0.294776,1.0,0.068791341,7.101324959254936,43.47826086956522,0.8771929824561431
G24,G24.DE,Scout24 SE,Eurostoxx,2022,2022-12-31,Communication Services,Internet Content & Information,Germany,0.625,3.416081158113281,76.156896,28.211216956564463,0.0916085388878918,0.0656862812868727,0.0473144496629199,1.59,44.8558349609375,0.123531,0.447539,1.348466,1.880621,0.16163,0.85,0.047643036,27.60228717497246,53.459119496855344,
G24,G24.DE,Scout24 SE,Eurostoxx,2023,2023-12-31,Communication Services,Internet Content & Information,Germany,0.625,4.5747791748603515,74.203504,25.37110882040895,0.1235325252519668,0.0885296427577505,0.0387690844127824,2.43,61.65179443359375,0.178778,0.509114,1.447214,2.019414,0.17736,1.0,0.036089477,35.115514403453844,41.15226337448559,52.830188679245296
G24,G24.DE,Scout24 SE,Eurostoxx,2024,2024-12-31,Communication Services,Internet Content & Information,Germany,0.625,6.2578639671728515,73.189504,38.51450670946826,0.1131745623931815,0.0782169107446925,0.0287133119132304,2.22,85.50220489501953,0.162104,0.56634,1.432336,2.072493,0.179684,1.2,0.028790009,28.623088604018786,54.05405405405405,-8.64197530864197
GALE,GALE.SW,Galenica AG,Eurostoxx,2021,2021-12-31,Healthcare,Medical Distribution,Switzerland,0.334,3.0253232234710694,49.4986,18.08265370024732,0.1365986226088316,0.0653518860769459,0.0737279898787426,3.38,61.11936950683594,0.16768,3.834679,1.227538,2.565802,0.223051,1.8,0.032362748,4.372725852672414,53.25443786982249,
GALE,GALE.SW,Galenica AG,Eurostoxx,2022,2022-12-31,Healthcare,Medical Distribution,Switzerland,0.334,3.4705072060165407,49.6385,21.058925950383568,0.1325743830183529,0.063200558782161,0.0671884500328245,3.32,69.91563415527344,0.165132,3.588456,1.24558,2.612825,0.233178,2.1,0.026815173,4.6017562985306215,63.25301204819278,-1.7751479289940808
GALE,GALE.SW,Galenica AG,Eurostoxx,2023,2023-12-31,Healthcare,Medical Distribution,Switzerland,0.334,3.436774741304779,49.8163,12.061007039530294,0.1939399994155301,0.0954100901652718,0.0686809633355215,5.72,68.98896026611328,0.285367,3.746011,1.471419,2.990952,0.236041,2.2,0.020362288,7.617890070264075,38.46153846153847,72.28915662650604
GALE,GALE.SW,Galenica AG,Eurostoxx,2024,2024-12-31,Healthcare,Medical Distribution,Switzerland,0.334,3.634750524543762,49.8322,19.874603936717687,0.1181324393327539,0.0595757332220086,0.0648979891211677,3.67,72.9397964477539,0.182951,3.921081,1.548694,3.070898,0.235888,2.2,0.017477592,4.665830672714999,59.94550408719347,-35.83916083916083
GBLB,GBLB.BR,Groupe Bruxelles Lambert SA,Eurostoxx,2021,2021-12-31,Financial Services,Asset Management,Belgium,0.655,12.211836738505859,148.491008,44.93965607523266,0.0139879085869101,0.0081288486657958,0.7039317822596254,1.83,82.23957061767578,0.2788,6.4913,19.9315,34.2976,8.5963,2.5,0.039408626,4.294979434011678,136.61202185792348,
GBLB,GBLB.BR,Groupe Bruxelles Lambert SA,Eurostoxx,2023,2023-12-31,Financial Services,Asset Management,Belgium,0.655,8.325125645065308,130.475,5.195951927756642,0.1146377322591589,0.0603369795095169,1.035900281590567,12.28,63.80628967285156,1.7232,6.5431,15.0317,28.5596,8.624,2.75,0.043114019,26.3361403616023,22.394136807817592,571.0382513661202
GEBN,GEBN.SW,Geberit AG,Eurostoxx,2021,2021-12-31,Industrials,Building Products & Equipment,Switzerland,1.055,24.317923260791016,35.8743,31.76498341582709,0.3801881571665744,0.2003340225862891,0.0322354829231623,21.34,677.86474609375,0.7557,3.4605,1.9877,3.7722,0.7839,11.4,0.025776342,21.837884698742958,53.42080599812559,
